DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
210906974,03/15/2021 12:00:00 AM,03/08/2021 12:00:00 AM,1530,09,Van Nuys,0976,1,480,BIKE - STOLEN,0344 1602 0397 1822,38,M,X,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,4600    FULTON                       AV,,34.1536,-118.4259
201707807,03/29/2020 12:00:00 AM,03/28/2020 12:00:00 AM,1255,17,Devonshire,1716,1,310,BURGLARY,0344 1606 1275,0,X,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,12000    BRADFORD                     PL,,34.2891,-118.5037
201311277,05/23/2020 12:00:00 AM,05/23/2020 12:00:00 AM,1346,13,Newton,1362,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0906 1822 0852,22,M,H,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,230,998,,,4900 S  SAN PEDRO                    ST,,33.9985,-118.2696
211707344,04/10/2021 12:00:00 AM,04/06/2021 12:00:00 AM,1100,17,Devonshire,1794,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,8500    GARDEN GROVE                 AV,,34.2246,-118.5295
211715732,12/03/2021 12:00:00 AM,12/02/2021 12:00:00 AM,2000,17,Devonshire,1745,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,17000    CHATSWORTH                   ST,,34.2648,-118.5023
201907628,03/14/2020 12:00:00 AM,03/14/2020 12:00:00 AM,1530,19,Mission,1974,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,66,M,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,14500    NORDHOFF                     ST,,34.2354,-118.4481
202011768,07/05/2020 12:00:00 AM,07/05/2020 12:00:00 AM,1030,20,Olympic,2033,2,624,BATTERY - SIMPLE ASSAULT,0416 0447 1822 0319,28,M,H,402,MARKET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,600 S  WESTERN                      AV,,34.0568,-118.3091
201416833,09/07/2020 12:00:00 AM,09/07/2020 12:00:00 AM,2200,14,Pacific,1487,1,761,BRANDISH WEAPON,1822 0421 0334,50,M,H,210,RESTAURANT/FAST FOOD,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,761,930,,,8600    LA TIJERA                    BL,,33.9596,-118.3917
211221833,10/17/2021 12:00:00 AM,10/15/2021 12:00:00 AM,1900,12,77th Street,1233,1,210,ROBBERY,0346 0400 0416 0913 0448 0344 0853,33,M,B,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,SLAUSON                      AV,WESTERN                      AV,33.9892,-118.3089
210814884,10/05/2021 12:00:00 AM,10/05/2021 12:00:00 AM,2310,08,West LA,0892,1,210,ROBBERY,0344 0416 1822 2004,71,M,A,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,11200    EXPOSITION                   BL,,34.0342,-118.4399
201908081,03/26/2020 12:00:00 AM,03/25/2020 12:00:00 AM,1200,19,Mission,1966,2,901,VIOLATION OF RESTRAINING ORDER,,25,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,901,,,,9100    WAKEFIELD                    AV,,34.2354,-118.4481
201815237,08/08/2020 12:00:00 AM,08/08/2020 12:00:00 AM,0840,18,Southeast,1821,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,CENTURY                      ST,FIGUEROA                     ST,33.9455,-118.2826
201917175,11/21/2020 12:00:00 AM,11/20/2020 12:00:00 AM,2200,19,Mission,1913,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,12900    SAN FERNANDO                 RD,,34.3049,-118.4658
211913744,09/26/2021 12:00:00 AM,09/26/2021 12:00:00 AM,1705,19,Mission,1921,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,12500    HADDON                       AV,,34.2985,-118.4687
202005694,02/05/2020 12:00:00 AM,02/03/2020 12:00:00 AM,0900,20,Olympic,2079,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1243 0444 0416 0429,29,F,B,119,"PORCH, RESIDENTIAL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1300 S  VERMONT                      AV,,34.0468,-118.2916
211810224,05/10/2021 12:00:00 AM,05/10/2021 12:00:00 AM,0500,18,Southeast,1834,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10600    WADSWORTH                    AV,,33.9393,-118.2587
210114289,07/29/2021 12:00:00 AM,07/28/2021 12:00:00 AM,2000,01,Central,0162,1,330,BURGLARY FROM VEHICLE,1307 0344 0329,25,M,B,108,PARKING LOT,,,IC,Invest Cont,330,,,,800 S  OLIVE                        ST,,34.0437,-118.2582
212113626,09/08/2021 12:00:00 AM,09/07/2021 12:00:00 AM,1636,21,Topanga,2144,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,50,M,W,721,HIGH SCHOOL,,,IC,Invest Cont,740,,,,22600    VANOWEN                      ST,,34.1937,-118.6203
221917899,12/12/2022 12:00:00 AM,08/08/2021 12:00:00 AM,0800,19,Mission,1967,2,354,THEFT OF IDENTITY,0931 1822,62,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9400    WOODALE                      AV,,34.2414,-118.429
210120494,11/15/2021 12:00:00 AM,11/09/2021 12:00:00 AM,2300,01,Central,0182,1,330,BURGLARY FROM VEHICLE,0344 1307 1609 0329 1822,25,F,H,101,STREET,,,IC,Invest Cont,330,,,,1200 S  HOPE                         ST,,34.0406,-118.2646
210709161,05/28/2021 12:00:00 AM,05/28/2021 12:00:00 AM,1110,07,Wilshire,0702,2,901,VIOLATION OF RESTRAINING ORDER,2038 1822,36,M,W,109,PARK/PLAYGROUND,,,AO,Adult Other,901,,,,900 N  POINSETTIA                   PL,,34.084,-118.3547
210907165,03/20/2021 12:00:00 AM,03/18/2021 12:00:00 AM,1645,09,Van Nuys,0964,2,624,BATTERY - SIMPLE ASSAULT,0446 1822,23,M,B,406,OTHER STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,14000    RIVERSIDE                    DR,,34.1576,-118.4389
211000687,04/11/2021 12:00:00 AM,04/11/2021 12:00:00 AM,1700,10,West Valley,1035,1,761,BRANDISH WEAPON,0374 0371 1310 0356 0312 2024 0906 0421 0334 1822,44,M,H,108,PARKING LOT,511,VERBAL THREAT,JA,Juv Arrest,761,998,,,6600    DARBY                        AV,,34.1902,-118.5335
211513848,08/29/2021 12:00:00 AM,08/28/2021 12:00:00 AM,0830,15,N Hollywood,1538,1,310,BURGLARY,0913 0314 1605 0321 0344,48,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5700    FULCHER                      AV,,34.174,-118.373
210404135,01/05/2021 12:00:00 AM,01/05/2021 12:00:00 AM,0300,04,Hollenbeck,0453,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1300 E  CESAR E CHAVEZ               AV,,34.0529,-118.2219
201811840,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1540,18,Southeast,1839,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0400 0416 0444 0446 1814,25,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,10800    WEIGAND                      AV,,33.937,-118.2302
201913906,08/29/2020 12:00:00 AM,08/28/2020 12:00:00 AM,1600,19,Mission,1907,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,13200 W  LEACH                        ST,,34.3102,-118.4213
210105630,02/06/2021 12:00:00 AM,02/06/2021 12:00:00 AM,1600,01,Central,0162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,22,M,A,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,700 W  7TH                          ST,,0,0
211609792,07/20/2021 12:00:00 AM,07/20/2021 12:00:00 AM,0230,16,Foothill,1663,2,888,TRESPASSING,1501,55,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,9300    CAYUGA                       AV,,34.2381,-118.4001
202117181,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,0230,21,Topanga,2107,2,946,OTHER MISCELLANEOUS CRIME,1309 1218 1202,63,M,W,101,STREET,,,AO,Adult Other,946,,,,DE SOTO,ROSCOE,34.2199,-118.5885
231507088,03/15/2023 12:00:00 AM,08/04/2021 12:00:00 AM,1020,15,N Hollywood,1555,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1912 1906,27,F,W,504,OTHER RESIDENCE,,,AO,Adult Other,956,,,,4500    VINELAND                     AV,,34.1579,-118.3705
201418155,10/03/2020 12:00:00 AM,10/03/2020 12:00:00 AM,0030,14,Pacific,1407,2,888,TRESPASSING,1501,50,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,888,,,,10000    NATIONAL                     BL,,34.0291,-118.4036
210314380,08/13/2021 12:00:00 AM,08/09/2021 12:00:00 AM,2300,03,Southwest,0362,1,330,BURGLARY FROM VEHICLE,1822 1609 0344 0329 1307 1202,67,F,B,108,PARKING LOT,,,IC,Invest Cont,330,,,,4500 W  MARTIN LUTHER KING JR        BL,,34.0175,-118.346
211012946,10/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,0846,10,West Valley,1063,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0416 1414,55,M,O,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,VENTURA                      BL,BURBANK                      BL,34.1715,-118.5428
212015161,10/02/2021 12:00:00 AM,10/01/2021 12:00:00 AM,1500,20,Olympic,2038,1,330,BURGLARY FROM VEHICLE,0344 0352 0358 1221 1307 1609 1822,34,F,B,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,3100    WILSHIRE                     BL,,34.0618,-118.2894
201806085,02/05/2020 12:00:00 AM,02/05/2020 12:00:00 AM,1525,18,Southeast,1822,2,666,"BUNCO, ATTEMPT",0701 0344 1822,25,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,666,,,,100 E  94TH                         ST,,33.9511,-118.2739
210804305,01/11/2021 12:00:00 AM,01/10/2021 12:00:00 AM,1800,08,West LA,0842,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,1200    FEDERAL                      AV,,34.0476,-118.4565
212015419,10/07/2021 12:00:00 AM,10/07/2021 12:00:00 AM,1625,20,Olympic,2038,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,28,F,B,101,STREET,,,AO,Adult Other,740,,,,3000 W  7TH                          ST,,34.0598,-118.2891
211807588,03/12/2021 12:00:00 AM,03/12/2021 12:00:00 AM,0525,18,Southeast,1837,1,310,BURGLARY,1822 1300 0344 2032 1606 2034,42,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1700 E  108TH                        ST,,33.9379,-118.2425
201614562,11/07/2020 12:00:00 AM,11/07/2020 12:00:00 AM,2200,16,Foothill,1602,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0913 0554 0334 0302 0416,23,F,H,501,SINGLE FAMILY DWELLING,102,HAND GUN,AA,Adult Arrest,230,,,,12600    MONTFORD                     ST,,34.2832,-118.4102
201505552,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,1030,15,N Hollywood,1595,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,43,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,930,,,,3900    CARPENTER                    AV,,34.1406,-118.3914
210314915,08/25/2021 12:00:00 AM,08/25/2021 12:00:00 AM,2310,03,Southwest,0363,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0334 0411 0445 0449 1402,59,M,B,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,4000    PALMWOOD                     DR,,34.0132,-118.3424
202112208,07/31/2020 12:00:00 AM,07/31/2020 12:00:00 AM,2030,21,Topanga,2103,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0554 0431 0913,42,M,O,501,SINGLE FAMILY DWELLING,512,MACE/PEPPER SPRAY,AA,Adult Arrest,230,,,,8500    FARRALONE                    AV,,34.2248,-118.6111
212017605,11/28/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2045,20,Olympic,2041,2,901,VIOLATION OF RESTRAINING ORDER,2038 0561 0913,54,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,901,,,,3900 W  9TH                          ST,,34.0559,-118.3165
210408033,04/27/2021 12:00:00 AM,04/26/2021 12:00:00 AM,1800,04,Hollenbeck,0412,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 N  AVENUE 25,,34.078,-118.2181
211311774,06/26/2021 12:00:00 AM,06/26/2021 12:00:00 AM,2155,13,Newton,1352,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0432 0913 2000,25,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AA,Adult Arrest,930,,,,200 E  43RD                         ST,,34.0057,-118.2697
202007485,03/13/2020 12:00:00 AM,03/13/2020 12:00:00 AM,2320,20,Olympic,2073,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0329 0369 0416 0446 1243 1813 2000,23,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,2800 W  15TH                         ST,,34.0454,-118.308
211604332,01/12/2021 12:00:00 AM,01/12/2021 12:00:00 AM,1300,16,Foothill,1613,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,11100    GLENOAKS                     BL,,34.2718,-118.4096
210215054,09/23/2021 12:00:00 AM,09/23/2021 12:00:00 AM,1630,02,Rampart,0256,1,220,ATTEMPTED ROBBERY,0342 1822 0202 1309 0419 0448 0416 0446 0326 1313,35,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,WILSHIRE,BURLINGTON,34.0564,-118.2725
201316890,09/13/2020 12:00:00 AM,09/12/2020 12:00:00 AM,0545,13,Newton,1322,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600 E  ADAMS                        BL,,34.0223,-118.2629
211417266,08/26/2021 12:00:00 AM,08/26/2021 12:00:00 AM,1405,14,Pacific,1444,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,52,F,O,108,PARKING LOT,,,IC,Invest Cont,740,,,,3200    CARTER                       AV,,33.9868,-118.4451
202004688,01/16/2020 12:00:00 AM,01/15/2020 12:00:00 AM,2000,20,Olympic,2053,1,330,BURGLARY FROM VEHICLE,1307 1609 0358 0344,31,M,O,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,900 S  OXFORD                       AV,,34.0532,-118.3074
202011537,06/29/2020 12:00:00 AM,06/28/2020 12:00:00 AM,2000,20,Olympic,2044,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,900 S  NORMANDIE                    AV,,34.0561,-118.302
211819643,11/07/2021 12:00:00 AM,11/06/2021 12:00:00 AM,1920,18,Southeast,1842,1,220,ATTEMPTED ROBBERY,1822 0302 0337 0421 0334 0432 1281 0369,35,M,H,104,DRIVEWAY,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,220,,,,BROADWAY,109TH                        ST,33.9374,-118.2784
221012127,07/28/2022 12:00:00 AM,08/10/2021 12:00:00 AM,0925,10,West Valley,1041,2,354,THEFT OF IDENTITY,1822 0929,24,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,5700    CREBS                        AV,,34.1745,-118.5436
201804032,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,1250,18,Southeast,1823,1,210,ROBBERY,1822 0344 0400 0342,50,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,CENTURY,AVALON                       BL,33.9456,-118.2652
210911424,07/08/2021 12:00:00 AM,01/25/2021 12:00:00 AM,0001,09,Van Nuys,0905,2,662,"BUNCO, GRAND THEFT",0800,62,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,14700    SHERMAN                      WY,,34.2048,-118.4531
210905393,02/05/2021 12:00:00 AM,02/05/2021 12:00:00 AM,1040,09,Van Nuys,0932,2,624,BATTERY - SIMPLE ASSAULT,1501 0448,24,M,H,408,AUTO SUPPLY STORE*,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,6100 N  SEPULVEDA                    BL,,34.1807,-118.4662
211511660,07/10/2021 12:00:00 AM,07/10/2021 12:00:00 AM,2130,15,N Hollywood,1583,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0446,47,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4300    RADFORD                      AV,,34.1485,-118.3921
210710361,06/29/2021 12:00:00 AM,06/28/2021 12:00:00 AM,1930,07,Wilshire,0732,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1300,26,F,W,710,OTHER PREMISE,,,IC,Invest Cont,331,,,,6200 W  6TH                          ST,,34.0651,-118.3634
202110119,06/03/2020 12:00:00 AM,06/03/2020 12:00:00 AM,0800,21,Topanga,2177,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,39,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,20700    CLARK                        ST,,34.169,-118.5826
211312160,07/04/2021 12:00:00 AM,07/03/2021 12:00:00 AM,1200,13,Newton,1372,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,21,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,300 E  55TH                         ST,,33.9924,-118.2701
210604797,01/21/2021 12:00:00 AM,01/07/2021 12:00:00 AM,0005,06,Hollywood,0639,2,354,THEFT OF IDENTITY,0100 1822,30,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,998,,,1800 N  KINGSLEY                     DR,,34.1038,-118.3035
201905114,01/23/2020 12:00:00 AM,01/01/2020 12:00:00 AM,1200,19,Mission,1956,2,354,THEFT OF IDENTITY,0923 0930 1822,45,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,14900    SEPTO                        ST,,34.2509,-118.4565
210412482,09/03/2021 12:00:00 AM,09/03/2021 12:00:00 AM,1850,04,Hollenbeck,0499,1,761,BRANDISH WEAPON,0334 0312 2004 0913,37,M,H,101,STREET,102,HAND GUN,AO,Adult Other,761,,,,3600 E  OLYMPIC                      BL,,34.0188,-118.201
210714025,10/08/2021 12:00:00 AM,09/08/2021 12:00:00 AM,0100,07,Wilshire,0776,2,354,THEFT OF IDENTITY,0922 0929,25,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4500 W  18TH                         ST,,34.0408,-118.3369
210804830,01/24/2021 12:00:00 AM,01/24/2021 12:00:00 AM,1730,08,West LA,0897,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 1813 0913,20,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,BAGLEY                       AV,NATIONAL                     BL,34.0314,-118.3946
210305149,01/23/2021 12:00:00 AM,01/18/2021 12:00:00 AM,2315,03,Southwest,0336,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,57,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,2100 W  29TH                         PL,,34.0282,-118.3151
201913385,08/17/2020 12:00:00 AM,08/16/2020 12:00:00 AM,1900,19,Mission,1904,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,14000    LAKESIDE                     ST,,34.3183,-118.4399
211205538,01/24/2021 12:00:00 AM,01/23/2021 12:00:00 AM,0200,12,77th Street,1267,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,FIGUEROA                     ST,83RD                         ST,33.9642,-118.2827
210107975,03/25/2021 12:00:00 AM,03/21/2021 12:00:00 AM,0820,01,Central,0138,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032,23,M,H,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,,IC,Invest Cont,440,,,,2ND,LOS ANGELES,34.0503,-118.2434
201516001,10/06/2020 12:00:00 AM,10/06/2020 12:00:00 AM,2045,15,N Hollywood,1535,2,903,CONTEMPT OF COURT,2038 1813,59,M,O,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,903,,,,5800    TROOST                       AV,,34.1758,-118.3866
202012309,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,1730,20,Olympic,2019,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0416 1310 1309 0432 1243,25,F,B,301,GAS STATION,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,626,,,,3600    BEVERLY                      BL,,34.0753,-118.287
211110359,07/02/2021 12:00:00 AM,07/02/2021 12:00:00 AM,2030,11,Northeast,1123,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1608 0325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,2900    LOS FELIZ                    BL,,34.1262,-118.2634
201820205,11/08/2020 12:00:00 AM,11/08/2020 12:00:00 AM,0010,18,Southeast,1871,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,14200 S  VERMONT                      AV,,33.9026,-118.2916
201609346,05/23/2020 12:00:00 AM,05/21/2020 12:00:00 AM,1830,16,Foothill,1682,1,330,BURGLARY FROM VEHICLE,1202 0344,74,M,H,116,OTHER/OUTSIDE,,,IC,Invest Cont,330,,,,8800    OMELVENY                     AV,,34.2294,-118.3967
210713426,09/16/2021 12:00:00 AM,08/15/2021 12:00:00 AM,2000,07,Wilshire,0713,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300,37,F,W,101,STREET,,,IC,Invest Cont,331,,,,400 N  GENESEE                      AV,,34.0782,-118.3584
201708762,05/04/2020 12:00:00 AM,05/04/2020 12:00:00 AM,0650,17,Devonshire,1709,1,310,BURGLARY,1606 0354 0330 0344 1402,25,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,998,,,15700    MIDWOOD                      DR,,34.2809,-118.4716
220314085,07/22/2022 12:00:00 AM,05/12/2020 12:00:00 AM,1110,03,Southwest,0303,2,354,THEFT OF IDENTITY,0100,27,F,B,248,CELL PHONE STORE,,,IC,Invest Cont,354,,,,2500 S  SYCAMORE                     AV,,34.0335,-118.3537
202106147,02/17/2020 12:00:00 AM,02/17/2020 12:00:00 AM,0657,21,Topanga,2175,2,888,TRESPASSING,1501,43,F,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,888,,,,22700    LEONORA                      DR,,34.1678,-118.6211
211506137,02/25/2021 12:00:00 AM,02/24/2021 12:00:00 AM,1850,15,N Hollywood,1521,2,906,FIREARMS RESTRAINING ORDER (FIREARMS RO),1402,0,M,O,101,STREET,,,IC,Invest Cont,906,998,,,13100    VANOWEN                      ST,,34.198,-118.4216
210215927,10/10/2021 12:00:00 AM,10/10/2021 12:00:00 AM,1615,02,Rampart,0211,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0445 0334 0432 1402 1822 1300 1309 0919,20,M,H,101,STREET,312,PIPE/METAL PIPE,AO,Adult Other,230,998,,,4100    ROSEWOOD                     AV,,34.0814,-118.2962
211225706,12/27/2021 12:00:00 AM,12/27/2021 12:00:00 AM,1530,12,77th Street,1239,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,SLAUSON,VERMONT,33.9891,-118.2915
201418150,10/02/2020 12:00:00 AM,10/02/2020 12:00:00 AM,1425,14,Pacific,1431,1,310,BURGLARY,0344 1606,24,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,00    20TH                         AV,,33.985,-118.4714
202108432,04/20/2020 12:00:00 AM,04/20/2020 12:00:00 AM,0745,21,Topanga,2175,1,210,ROBBERY,0344 0334 1420 1822,35,M,X,301,GAS STATION,204,FOLDING KNIFE,IC,Invest Cont,210,,,,22400    VENTURA                      BL,,34.1688,-118.6145
210114469,08/01/2021 12:00:00 AM,07/30/2021 12:00:00 AM,2225,01,Central,0181,2,625,OTHER ASSAULT,0913 0400,57,F,H,741,STAPLES CENTER *,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,625,,,,1100 S  FIGUEROA                     ST,,34.0431,-118.2692
210111559,06/08/2021 12:00:00 AM,06/08/2021 12:00:00 AM,2125,01,Central,0192,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,18TH                         ST,GRAND                        AV,34.0345,-118.268
201319755,11/10/2020 12:00:00 AM,11/09/2020 12:00:00 AM,0712,13,Newton,1367,1,310,BURGLARY,1300 1309 0329 0358 0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,4400 S  ALAMEDA                      ST,,33.9993,-118.2432
202004558,01/13/2020 12:00:00 AM,01/13/2020 12:00:00 AM,0001,20,Olympic,2001,1,310,BURGLARY,0321 0344 1607,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,600 N  BRONSON                      AV,,34.0817,-118.3179
202107369,03/15/2020 12:00:00 AM,03/14/2020 12:00:00 AM,1330,21,Topanga,2175,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0444 0906,24,F,W,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,5800    SHOUP                        AV,,34.1756,-118.6146
